bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
14940,Who's Afraid of Virginia Woolf?,Edward Albee,4.08,451218590,9780451218599,eng,272,53955,1041,2006-08-01T00:00:00Z,NAL
14943,A Room of One's Own,Virginia Woolf,4.14,1568493665,9781568493664,eng,125,27,4,1994-12-01T00:00:00Z,Buccaneer Books
14945,Moments of Being: A Collection of Autobiographical Writing,Virginia Woolf/Jeanne Schulkind,4.26,156619180,9780156619189,eng,230,1729,121,1985-08-23T00:00:00Z,Mariner Books
14946,The Complete Shorter Fiction of Virginia Woolf,Virginia Woolf/Susan Dick,4.05,156212501,9780156212502,eng,345,747,36,1989-06-01T00:00:00Z,Mariner Books
14947,The Diary of Virginia Woolf  Volume Two: 1920-1924,Virginia Woolf/Anne Olivier Bell/Andrew McNeillie,4.37,156260379,9780156260374,eng,384,383,11,1980-09-17T00:00:00Z,Mariner Books
14948,A Writer's Diary,Virginia Woolf/Leonard Woolf,4.26,156027917,9780156027915,eng,355,3345,133,2003-03-31T00:00:00Z,Mariner Books
14981,Labyrinths: Selected Stories and Other Writings,Jorge Luis Borges/James E. Irby/Donald A. Yates/AndrÃ© Maurois,4.46,141184841,9780141184845,eng,287,934,82,2000-09-28T00:00:00Z,Penguin
15012,The Haunted Screen: Expressionism in the German Cinema and the Influence of Max Reinhardt,Lotte H. Eisner,4.16,520024796,9780520024793,eng,360,274,10,1974-01-07T00:00:00Z,University of California Press
15014,Crucial Conversations: Tools for Talking When Stakes Are High,Kerry Patterson/Joseph Grenny/Ron McMillan/Al Switzler/Stephen R. Covey,4.03,71401946,9780071401944,eng,240,40400,2256,2002-07-09T00:00:00Z,McGraw-Hill Education
15015,Conversations with God: An Uncommon Dialogue  Book 1,Neale Donald Walsch,4.18,399142789,9780399142789,eng,240,26465,1276,1996-10-29T00:00:00Z,Berkley
15018,Conversations With God: An Uncommon Dialogue  Book 3,Neale Donald Walsch,4.21,1571741038,9781571741035,eng,392,14583,178,2005-12-03T00:00:00Z,Hampton Roads Publishing Company
15019,Conversations With God: An Uncommon Dialogue  Book 2,Neale Donald Walsch,4.13,1571740562,9781571740564,eng,263,21800,225,2005-12-03T00:00:00Z,Hampton Roads Publishing Company
15047,The Passion,Jeanette Winterson,4.11,802135226,9780802135223,eng,176,15572,1008,1997-08-07T00:00:00Z,Grove Press
15048,Art Objects: Essays on Ecstasy and Effrontery,Jeanette Winterson,4.05,679768203,9780679768203,eng,192,1760,100,1997-02-04T00:00:00Z,Vintage
15054,Written on the Body,Jeanette Winterson,4.07,679744479,9780679744474,eng,192,20951,1361,1994-02-01T00:00:00Z,Vintage
15060,Easy Riders  Raging Bulls: How the Sex-Drugs-And-Rock-'N'-Roll Generation Saved Hollywood,Peter Biskind,4.12,747544212,9780747544210,eng,506,414,26,2014-12-10T00:00:00Z,Bloomsbury Publishing PLC
15075,The Art of Alfred Hitchcock: Fifty Years of His Motion Pictures,Donald Spoto,4.08,385418132,9780385418133,en-US,496,468,18,1991-12-01T00:00:00Z,Anchor
15082,The Complete Films Of Alfred Hitchcock,Robert A. Harris/Michael S. Lasky,4,806524278,9780806524276,eng,256,18,0,2002-12-01T00:00:00Z,Citadel
15111,The French Kitchen: A Cookbook,Joanne Harris/Fran Warde,4.09,385607016,9780385607018,eng,256,35,0,2003-11-03T00:00:00Z,Doubleday
15148,Ralph Ellison: A Biography,Arnold Rampersad,4.15,375408274,9780375408274,eng,657,182,24,2007-04-24T00:00:00Z,Knopf Publishing Group
15154,The Collectors (Camel Club  #2),David Baldacci,4.02,044653109X,9780446531092,en-US,438,34462,1410,2006-10-18T00:00:00Z,Warner Books
15160,Total Control,David Baldacci,4.08,033041965X,9780330419659,eng,613,86,6,2003-08-01T00:00:00Z,Pan Publishing
15167,She Got Up Off the Couch: And Other Heroic Acts from Mooreland  Indiana,Haven Kimmel,4.05,074328500X,9780743285001,en-US,313,8769,935,2007-02-01T00:00:00Z,Free Press
15168,Orville: A Dog Story,Haven Kimmel/Robert Andrew Parker,4.13,061815955X,9780618159550,en-US,32,159,39,2003-09-22T00:00:00Z,Clarion Books
15177,Bridge of Birds (The Chronicles of Master Li and Number Ten Ox  #1),Barry Hughart,4.29,345321383,9780345321381,eng,278,9010,944,1985-04-12T00:00:00Z,Del Rey
15190,Looking for God in Harry Potter,John Granger,4.13,1414306342,9781414306346,eng,234,1347,94,2006-02-17T00:00:00Z,SaltRiver
15195,The Complete Maus,Art Spiegelman,4.55,141014083,9780141014081,eng,296,111475,5966,2003-10-02T00:00:00Z,Penguin Books
15196,Maus I: A Survivor's Tale: My Father Bleeds History (Maus  #1),Art Spiegelman,4.34,394541553,9780394541556,eng,159,203013,4873,1991-11-01T00:00:00Z,Pantheon Books
15221,The Lord of the Rings: The Two Towers: Visual Companion,Jude Fisher/Viggo Mortensen,4.51,618258027,9780618258024,eng,72,4524,23,2002-11-06T00:00:00Z,Houghton Mifflin Harcourt
15232,The Lord of the Rings: A Reader's Companion,Wayne G. Hammond/Christina Scull,4.35,618642676,9780618642670,eng,416,4380,21,2005-12-27T00:00:00Z,Houghton Mifflin Harcourt
15239,The Lord of the Rings: Official Movie Guide,Brian Sibley,4.39,618154027,9780618154029,eng,120,6356,21,2001-11-06T00:00:00Z,Houghton Mifflin Harcourt
15241,The Two Towers (The Lord of the Rings  #2),J.R.R. Tolkien/Peter S. Beagle,4.44,618346260,9780618346264,eng,322,593467,5798,2003-09-05T00:00:00Z,Houghton Mifflin
15245,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,7171994,9780007171996,eng,554,265,5,2003-11-06T00:00:00Z,HarperCollins Publishers Ltd
15249,The Lord of the Rings: The Return of the King - Visual Companion,Jude Fisher,4.59,7116268,9780007116263,eng,72,26,3,2003-11-06T00:00:00Z,HarperCollins
15251,Death's Acre: Inside the Legendary Forensic Lab the Body Farm Where the Dead Do Tell Tales,William M. Bass/Jon Jefferson,4.19,425198324,9780425198322,eng,320,8481,451,2004-10-05T00:00:00Z,Berkley
15260,The Magical Worlds of Lord of the Rings: The Amazing Myths  Legends and Facts Behind the Masterpiece,David Colbert,4.08,425187713,9780425187715,eng,208,2073,50,2002-10-01T00:00:00Z,Berkley Trade
15298,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,618574972,9780618574971,en-US,508,1635,74,2005-06-01T00:00:00Z,Mariner Books
15309,The Laughing Corpse (Anita Blake  Vampire Hunter  #2),Laurell K. Hamilton,4.12,425204669,9780425204665,en-US,301,67686,1409,2005-08-02T00:00:00Z,Berkley
15330,The Return of the King (The Lord of the Rings  #3),Brian Sibley/J.R.R. Tolkien,4.35,563536594,9780563536598,eng,1,17,3,2002-03-04T00:00:00Z,BBC Audiobooks Ltd
15331,The Fellowship of the Ring (The Lord of the Rings  #1),J.R.R. Tolkien,4.36,618574948,9780618574940,eng,506,1323,121,2004-06-01T00:00:00Z,Houghton Mifflin Company
15336,The Lord of the Rings / The Hobbit,J.R.R. Tolkien,4.59,7144083,9780007144082,eng,1600,141,5,2002-10-07T00:00:00Z,Collins Modern Classics
15351,The Return of the Shadow: The History of The Lord of the Rings  Part One (The History of Middle-Earth  #6),J.R.R. Tolkien/Christopher Tolkien,4.03,061808357X,9780618083572,eng,512,2343,92,2000-09-01T00:00:00Z,Houghton Mifflin
15369,The Lord of the Rings,J.R.R. Tolkien/Brian Sibley/Michael Bakewell/Stephen  Oliver/Ian Holm/Michael Hordern/Robert Stephens/John Le Mesurier/Peter Woodthorpe/Gerard  Murphy/Hugh Dickson/Peter Vaughan/Peter Howell,4.5,563494859,9780563494850,eng,15,2,0,2003-10-06T00:00:00Z,BBC Audiobooks
15373,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,965307794,9780965307796,eng,440,202,10,2001-01-01T00:00:00Z,Quality Paperback Book Club
15407,The Lord of the Rings Millennium Edition Boxed Set (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.5,618037667,9780618037667,eng,1472,120,5,1999-10-10T00:00:00Z,Houghton Mifflin
15448,On a Pale Horse,Piers Anthony,4.13,345305183,9780345305183,eng,325,156,13,1984-09-12T00:00:00Z,Del Rey Books
15472,Three Complete Xanth Novels (Xanth  #1-3),Piers Anthony,4.06,517122332,9780517122334,en-GB,774,64,1,1995-02-11T00:00:00Z,Wings
15501,Xanth: The Quest for Magic (Xanth  #1-3),Piers Anthony,4.06,034545328X,9780345453280,en-US,784,4867,19,2002-10-29T00:00:00Z,Del Rey
15529,II Maccabees,Anonymous/Jonathan  A. Goldstein,4.04,385048645,9780385048644,eng,595,24,2,1983-10-11T00:00:00Z,Anchor Bible
15549,Armageddon's Children (Genesis of Shannara  #1),Terry Brooks,4.1,345484088,9780345484086,eng,371,12609,524,2006-09-30T00:00:00Z,Ballantine Books
15550,Straken (High Druid of Shannara  #3),Terry Brooks,4.04,345451139,9780345451132,eng,384,10276,126,2006-08-15T00:00:00Z,Del Rey
15553,The Voyage of the Jerle Shannara Trilogy (Voyage of the Jerle Shannara  #1-3),Terry Brooks,4.27,345492862,9780345492869,eng,1248,3088,39,2006-11-14T00:00:00Z,Del Rey
15555,The Heritage of Shannara (Heritage of Shannara  #1-4),Terry Brooks,4.29,345465547,9780345465542,eng,1238,3613,42,2003-08-26T00:00:00Z,Del Rey Books
15566,The Elf Queen of Shannara (Heritage of Shannara  #3),Terry Brooks,4.04,1857238273,9781857238273,eng,416,26676,188,1998-03-04T00:00:00Z,Orbit
15577,The Druids' Keep (The Sword of Shannara  #2),Terry Brooks,4.16,345461452,9780345461452,eng,240,3732,8,2003-06-03T00:00:00Z,Del Rey
15580,In the Shadow of the Warlock Lord (The Sword of Shannara  #1),Terry Brooks,4.06,345461460,9780345461469,eng,240,6139,22,2009-08-05T00:00:00Z,Del Rey
15582,Cosmos and Pornografia: Two Novels,Witold Gombrowicz/Alastair Hamilton/Eric Mosbacher,4.12,802151590,9780802151599,eng,362,241,25,1994-03-23T00:00:00Z,Grove Press
15584,Cosmos,Witold Gombrowicz/Danuta Borchardt,4.03,300108486,9780300108484,eng,208,1896,129,2005-10-10T00:00:00Z,Yale University Press
15594,A Midwife's Tale: The Life of Martha Ballard  Based on Her Diary  1785-1812,Laurel Thatcher Ulrich,4.01,679733760,9780679733768,eng,444,5149,633,1991-12-22T00:00:00Z,Vintage Books
15598,Heart & Hands: A Midwife's Guide to Pregnancy & Birth,Elizabeth  Davis/Suzanne Arms,4.37,1587612216,9781587612213,eng,312,875,43,2004-11-01T00:00:00Z,Celestial Arts
15599,A Midwife's Story,Sheryl Feldman/Penny Armstrong,4.07,1905177046,9781905177042,eng,194,1473,136,2007-04-01T00:00:00Z,Pinter & Martin Ltd
15603,Varney's Pocket Midwife,Jan M. Kriebs/Carolyn L. Gegor,4.06,763726710,9780763726713,eng,616,4,0,2005-01-01T00:00:00Z,Jones & Bartlett Publishers
15617,The Outsider,Richard Wright,4.16,60539259,9780060539252,en-US,672,1779,76,2003-07-29T00:00:00Z,Harpperen
15624,Later Works: Black Boy (American Hunger) / The Outsider,Richard Wright/Arnold Rampersad,4.34,940450674,9780940450677,eng,887,53,7,1991-10-01T00:00:00Z,Library of America
15638,Cyrano de Bergerac,Edmond Rostand/Eteel Lawson/Lowell Bair,4.06,451528921,9780451528926,eng,240,62116,1119,2003-08-05T00:00:00Z,Signet Classics
15640,Cyrano de Bergerac,Edmond Rostand/Anthony Burgess,4.06,1854591177,9781854591173,eng,192,59,11,2003-09-01T00:00:00Z,Nick Hern Books
15651,Inferno (La Divina Commedia #1),Dante Alighieri/Ronald L. Martinez/Robert M. Durling/Robert Turner,4,195087445,9780195087444,eng,672,468,50,1997-03-06T00:00:00Z,Oxford University Press  USA
15652,Dante's Inferno,Dante Alighieri/Mark Musa,4,253209307,9780253209306,eng,432,43,6,1995-06-22T00:00:00Z,Indiana University Press
15654,The Stranger Beside Me: Ted Bundy: The Shocking Inside Story,Ann Rule,4.14,451203267,9780451203267,eng,548,54029,2779,2001-06-01T00:00:00Z,Signet
15655,The Kindness of Strangers,Katrina Kittle,4.02,60564784,9780060564780,en-US,400,11669,1418,2007-01-02T00:00:00Z,William Morrow Paperbacks
15667,Stranger in the Forest: On Foot Across Borneo,Eric Hansen,4.1,375724958,9780375724954,eng,288,1584,110,2000-11-14T00:00:00Z,Vintage
15669,Strangers In Paradise  Pocket Book 5,Terry Moore,4.38,1892597381,9781892597380,eng,392,999,24,2005-12-14T00:00:00Z,Abstract Studio
15673,Wayside School Gets A Little Stranger (Wayside School  #3),Louis Sachar,4.19,747569118,9780747569114,eng,176,17980,416,2004-04-01T00:00:00Z,Bloomsbury U.S.A. Children's Books
15676,Strangers,Dean Koontz,4,425181111,9780425181119,eng,704,38693,590,2002-10-01T00:00:00Z,Berkley
15683,Lyrical and Critical Essays,Albert Camus/Ellen Conroy Kennedy/Philip Thody,4.27,394708520,9780394708522,eng,365,817,52,1970-09-12T00:00:00Z,Vintage
15704,Notebooks  1935-1951,Albert Camus/Philip Thody/Justin O'Brien,4.28,1569246661,9781569246665,eng,496,553,12,1998-09-01T00:00:00Z,Marlowe & Company
15705,Existential Meditation,Simon Cleveland,4.91,1411665309,9781411665309,eng,100,11,3,2005-12-22T00:00:00Z,Lulu.com
15735,Breakfast of Champions,Robert Egan/Kurt Vonnegut Jr.,4,573605734,9780573605734,eng,106,17,0,2017-04-07T00:00:00Z,Samuel French  Inc.
15740,Seabiscuit: The Saga of a Great Champion,B.K. Beckwith/Howard Brodie/Grantland Rice,4.47,1594160007,9781594160004,eng,64,22,0,2004-08-01T00:00:00Z,Westholme Publishing
15763,Dark Rivers of the Heart / Sole Survivor / Intensity,Dean Koontz,4.41,970998716,9780970998712,eng,700,602,10,2001-10-25T00:00:00Z,Bright Sky Press
15779,Sideways Stories from Wayside School (Wayside School #1),Louis Sachar/Adam McCauley,4.15,747571775,9780747571773,eng,144,81090,1835,2004-01-19T00:00:00Z,Bloomsbury Childrens Books
15783,The Sideways Guide to Wine and Life,Alexander Payne/Jim     Taylor,4.38,1557046867,9781557046864,eng,64,8,0,2005-05-25T00:00:00Z,Newmarket Press
15786,Sideways: The Shooting Script,Alexander Payne/Jim     Taylor,4.21,1557046557,9781557046550,eng,192,101,3,2004-12-08T00:00:00Z,Newmarket Press
15796,Charms for the Easy Life,Kaye Gibbons,4.02,60760257,9780060760250,eng,272,11168,744,2005-07-01T00:00:00Z,Harper Perennial
15820,My War Gone by  I Miss It So,Anthony Loyd,4.29,552771333,9780552771337,en-GB,336,20,2,2000-11-07T00:00:00Z,Bantam Press
15824,Will You Miss Me When I'm Gone? The Carter Family and Their Legacy in American Music,Mark Zwonitzer/Charles Hirshberg,4.28,074324382X,9780743243827,eng,432,894,99,2004-02-23T00:00:00Z,Simon  Schuster
15826,Bird Songs: Of North America,Les Beletsky/Jon L. Dunn,4.48,1932855416,9781932855418,eng,368,273,30,2006-09-28T00:00:00Z,Chronicle Books
15827,National Geographic Field Guide to the Birds of North America,National Geographic Society/Jon L. Dunn/Jonathan Alderfer,4.38,792253140,9780792253143,eng,503,745,27,2006-11-23T00:00:00Z,National Geographic Society
15852,Relativity: The Special and the General Theory,Albert Einstein/Nigel Calder/Robert W. Lawson,4.18,143039822,9780143039822,eng,130,14068,344,2006-07-25T00:00:00Z,Penguin Classics
15855,Relativity: The Special and the General Theory: The Masterpiece Science Edition,Albert Einstein/Roger Penrose/Robert Geroch/David C. Cassidy,4.18,131862618,9780131862616,en-US,288,24,2,2005-04-01T00:00:00Z,Pi Press
15859,Unnatural Exposure (Kay Scarpetta  #8),Patricia Cornwell,4.06,425163407,9780425163405,eng,367,725,33,1998-07-01T00:00:00Z,Berkley
15867,Mugglenet.Com's What Will Happen in Harry Potter 7: Who Lives  Who Dies  Who Falls in Love and How Will the Adventure Finally End?,Ben Schoen/Andy Gordon/Gretchen Stull/Emerson Spartz/Jamie Lawrence,4.23,1569755833,9781569755839,en-GB,216,9023,112,2006-10-19T00:00:00Z,Ulysses Press
15877,Ultimate Unofficial Guide to the Mysteries of Harry Potter: Analysis of Books 1-4,Galadriel Waters/Astre Mithrandir,4.05,972393617,9780972393614,en-US,412,2774,37,2003-01-01T00:00:00Z,Wizarding World Press
15881,Harry Potter and the Chamber of Secrets (Harry Potter  #2),J.K. Rowling/Mary GrandPrÃ©,4.42,439064864,9780439064866,eng,341,2293963,34692,1999-06-02T00:00:00Z,Arthur A. Levine Books / Scholastic Inc.
15925,The Guardian,Nicholas Sparks,4.15,446696110,9780446696111,eng,400,148042,4193,2005-04-01T00:00:00Z,Grand Central Publishing
15931,The Notebook (The Notebook  #1),Nicholas Sparks,4.09,553816713,9780553816716,eng,214,1090603,15272,2004-07-05T00:00:00Z,Bantam
16006,Paradise (Second Opportunities  #1),Judith McNaught,4.31,743474163,9780743474160,eng,709,27430,1132,2003-07-01T00:00:00Z,Pocket Books
16007,Last Train to Paradise: Henry Flagler and the Spectacular Rise and Fall of the Railroad that Crossed an Ocean,Les Standiford,4.03,1400049474,9781400049479,eng,288,1776,282,2003-08-05T00:00:00Z,Broadway Books
16033,Mary Queen of Scotland and The Isles,Margaret George,4.05,312155859,9780312155858,eng,870,11523,507,1997-04-15T00:00:00Z,St. Martin's Griffin
16035,When the Elephants Dance,Tess Uriza Holthe,4.03,142002887,9780142002889,en-US,368,2627,382,2003-06-24T00:00:00Z,Penguin Books
16047,A Thread of Grace,Mary Doria Russell,4.02,449004139,9780449004135,eng,442,11782,1332,2005-12-06T00:00:00Z,Ballantine Books
16077,Complete Novels and Stories,Kate Chopin/Sandra M. Gilbert,4.28,1931082219,9781931082211,eng,1075,506,24,2002-09-30T00:00:00Z,Library of America
16091,Grendel: Devil by the Deed,Matt Wagner/Rich Rankin/Chris Pitzer/Diana Schutz,4.08,159307736X,9781593077365,eng,48,539,29,2007-03-27T00:00:00Z,Dark Horse Comics
16111,A Dance to the Music of Time: 4th Movement (A Dance to the Music of Time  #10-12),Anthony Powell,4.22,226677184,9780226677187,eng,793,1145,77,1995-05-31T00:00:00Z,University of Chicago Press
16114,A Dance to the Music of Time: 3rd Movement (A Dance to the Music of Time  #7-9),Anthony Powell,4.26,226677176,9780226677170,eng,715,1289,83,1995-05-31T00:00:00Z,University of Chicago Press
16115,A Dance to the Music of Time: 2nd Movement (A Dance to the Music of Time  #4-6),Anthony Powell,4.29,226677168,9780226677163,eng,722,1237,87,1995-06-15T00:00:00Z,University of Chicago Press
16121,Titan: The Life of John D. Rockefeller  Sr.,Ron Chernow,4.2,1400077303,9781400077304,eng,832,15971,812,2004-03-30T00:00:00Z,Vintage
16130,Alexander Hamilton,Ron Chernow,4.23,143034758,9780143034759,eng,818,97099,6149,2005-03-29T00:00:00Z,Penguin Books
16131,The House of Morgan: An American Banking Dynasty and the Rise of Modern Finance,Ron Chernow,4.07,802138292,9780802138293,eng,812,5110,281,2001-09-20T00:00:00Z,Grove Press
16175,Queen of the Scene,Queen Latifah/Frank Morrison,4.06,60778563,9780060778569,en-US,32,94,18,2006-09-26T00:00:00Z,HarperCollins
16176,The Red Queen: Sex and the Evolution of Human Nature,Matt Ridley,4.04,60556579,9780060556570,eng,405,13491,506,2003-04-29T00:00:00Z,Harper Perennial (HarperCollins)
16177,The Sweet Potato Queens' Big-Ass Cookbook (and Financial Planner),Jill Conner Browne,4.02,060980877X,9780609808771,en-US,288,1958,142,2003-01-07T00:00:00Z,Three Rivers Press (CA)
16192,You Can't Be Neutral on a Moving Train: A Personal History of Our Times,Howard Zinn,4.3,807071277,9780807071274,eng,214,2543,141,2002-09-05T00:00:00Z,Beacon Press
16193,Declarations of Independence: Cross-Examining American Ideology,Howard Zinn,4.26,60921080,9780060921088,eng,341,732,25,1991-10-23T00:00:00Z,Harper Perennial
16213,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard Preston,4.12,385495226,9780385495226,eng,352,85408,4334,1999-06-15T00:00:00Z,Anchor Books
16214,The Hot Zone: The Chilling True Story of an Ebola Outbreak,Richard   Preston,4.12,552143030,9780552143035,eng,384,163,26,1995-08-01T00:00:00Z,Corgi
16228,Gardening with a Wild Heart: Restoring California's Native Landscapes at Home,Judith Larner Lowry,4.29,520251741,9780520251748,eng,267,12,2,2007-03-19T00:00:00Z,University of California Press
16229,Teacher's Pet (Wild at Heart  #7),Laurie Halse Anderson,4.05,1584850558,9781584850557,en-US,128,170,5,2001-12-31T00:00:00Z,American Girl Publishing Inc
16230,Homeless (Wild at Heart  #2),Laurie Halse Anderson/Mark Salisbury,4.06,1584850450,9781584850458,eng,126,415,32,2000-06-29T00:00:00Z,American Girl Publishing Inc
16234,Hear the Wind Blow,Mary Downing Hahn,4.07,618181903,9780618181902,eng,224,266,45,2003-05-19T00:00:00Z,Clarion Books
16268,Back to Barbary Lane: The Tales of the City Omnibus (Tales of the City  #4-6),Armistead Maupin,4.44,60166495,9780060166496,eng,720,514,11,1991-11-26T00:00:00Z,Harper
16280,Why Are All The Black Kids Sitting Together in the Cafeteria?: A Psychologist Explains the Development of Racial Identity,Beverly Daniel Tatum,4.21,465083617,9780465083619,en-US,320,9845,703,2003-01-17T00:00:00Z,Basic Books
16285,The Custard Kid (Black Cats),Terry Deary,4.4,713659890,9780713659894,eng,62,5,0,2001-10-31T00:00:00Z,A & C Black (Childrens books)
16286,The Magus,John Fowles,4.05,316296198,9780316296199,eng,656,38247,1915,2001-01-04T00:00:00Z,Back Bay Books
16291,The Magus of Freemasonry: The Mysterious Life of Elias Ashmoleâ€”Scientist  Alchemist  and Founder of the Royal Society,Tobias Churton,4.1,1594771227,9781594771224,eng,303,28,5,2006-06-27T00:00:00Z,Inner Traditions
16299,And Then There Were None,Agatha Christie,4.26,312330871,9780312330873,eng,264,625767,18785,2004-05-03T00:00:00Z,St. Martin's Press
16301,Agatha Christie: An Autobiography,Agatha Christie/Robert Welch Herrick,4.27,6353282,9780006353287,eng,560,4296,310,2001-01-02T00:00:00Z,HarperCollins
16304,Murder on the Orient Express (Hercule Poirot  #10),Agatha Christie,4.17,425200450,9780425200452,eng,322,145660,5711,2004-08-31T00:00:00Z,Berkley
16315,Crooked House,Agatha Christie,4.04,031298166X,9780312981662,eng,276,24849,1429,2002-08-19T00:00:00Z,Minotaur Books
16320,Witness for the Prosecution and Selected Plays,Agatha Christie,4.05,000649045X,9780006490456,eng,352,3967,67,1995-10-07T00:00:00Z,HarperCollins Publishers Ltd
16322,The A.B.C. Murders (Hercule Poirot  #13),Agatha Christie,4.01,1579126243,9781579126247,eng,252,69806,2470,2006-09-01T00:00:00Z,Black Dog & Leventhal Publishers
16328,The Murder of Roger Ackroyd (Hercule Poirot  #4),Agatha Christie,4.24,1579126278,9781579126278,eng,288,103149,5659,2006-09-01T00:00:00Z,Black Dog & Leventhal Publishers
16331,Murder at the Vicarage (Miss Marple  #1),Agatha Christie,4.05,1579126251,9781579126254,eng,288,121099,2237,2006-09-01T00:00:00Z,Black Dog & Leventhal Publishers
16347,Absent in the Spring and Other Novels (Mary Westmacott Omnibus  #1--Absent in the Spring  Giant's Bread  The Rose and the Yew Tree),Mary Westmacott/Agatha Christie,4.18,312273223,9780312273224,eng,656,97,11,2001-09-22T00:00:00Z,Minotaur Books
16364,Murder on the Orient Express (Hercule Poirot  #10),Agatha Christie,4.17,1579126235,9781579126230,eng,266,1520,238,2006-09-01T00:00:00Z,Black Dog & Leventhal Publishers
16369,Death on the Nile (Hercule Poirot  #17),Agatha Christie,4.1,1579126898,9781579126896,eng,351,674,91,2007-03-30T00:00:00Z,Black Dog & Leventhal Publishers
16374,The Most of P.G. Wodehouse,P.G. Wodehouse,4.48,743203585,9780743203586,eng,701,1872,106,2000-11-01T00:00:00Z,Simon & Schuster
16376,Full Moon (Blandings Castle  #7),P.G. Wodehouse,4.17,1585678368,9781585678365,eng,272,1860,131,2006-11-23T00:00:00Z,Harry N. Abrams
16377,How Right You Are  Jeeves (Jeeves  #12),P.G. Wodehouse,4.17,743203593,9780743203593,eng,206,2769,156,2000-11-01T00:00:00Z,Touchstone
16379,Life With Jeeves (Jeeves  #6  2  & 4),P.G. Wodehouse,4.39,140059024,9780140059021,eng,557,3169,137,1983-09-29T00:00:00Z,Penguin Books
16384,Spring Fever,P.G. Wodehouse,4.05,158567575X,9781585675753,eng,276,483,31,2004-10-21T00:00:00Z,Harry N. Abrams
16387,Carry On  Jeeves (Jeeves  #3),P.G. Wodehouse,4.27,1585673927,9781585673926,eng,273,15598,771,2003-03-31T00:00:00Z,The Overlook Press
16388,Lord Emsworth and Others (Blandings Castle  #5.5),P.G. Wodehouse,4.16,1585672777,9781585672776,eng,268,1099,77,2002-05-13T00:00:00Z,The Overlook Press
16390,The Mating Season (Jeeves  #9),P.G. Wodehouse,4.26,1585672319,9781585672318,eng,272,4616,287,2002-01-01T00:00:00Z,Harry N. Abrams
16392,Thank You  Jeeves (Jeeves  #5),P.G. Wodehouse,4.24,1585674346,9781585674343,eng,263,5700,308,2003-09-15T00:00:00Z,Harry N. Abrams
16394,Much Obliged  Jeeves,P.G. Wodehouse,4.23,1585675261,9781585675265,eng,208,701,64,2004-04-12T00:00:00Z,Harry N. Abrams
16396,The Inimitable Jeeves (Jeeves  #2),P.G. Wodehouse,4.24,140284125,9780140284126,eng,240,7442,320,2000-06-01T00:00:00Z,Penguin Books
16398,Thank You  Jeeves,P.G. Wodehouse/Jonathan Cecil,4.24,1572704616,9781572704619,eng,6,66,23,2005-05-26T00:00:00Z,AudioGO
16400,Money in the Bank,P.G. Wodehouse,4.13,1585676578,9781585676576,eng,290,321,27,2005-04-07T00:00:00Z,Harry N. Abrams
16401,The Luck of the Bodkins,P.G. Wodehouse,4.08,1585673366,9781585673360,eng,358,1290,88,2002-10-23T00:00:00Z,Harry N. Abrams
16414,Joy in the Morning,P.G. Wodehouse/Chris Miller,4.34,563557354,9780563557357,eng,2,49,7,1998-04-06T00:00:00Z,BBC Audiobooks
16428,Hercule Poirot's Casebook (Hercule Poirot  #42),Agatha Christie,4.31,399150218,9780399150210,eng,861,1865,52,1998-12-01T00:00:00Z,G.P. Putnam's Sons
16435,Life Expectancy,Dean Koontz,4.01,553588249,9780553588248,eng,476,26983,1568,2005-10-25T00:00:00Z,Bantam Books
16459,Anne's House Of Dreams,L.M. Montgomery,4.14,1406942359,9781406942354,eng,192,2,0,2006-11-03T00:00:00Z,Hard Press
16464,Poirot: The Complete Ariadne Oliver  Vol. 2,Agatha Christie,4.21,7190689,9780007190683,en-US,727,85,4,2005-06-01T00:00:00Z,HarperCollins Publishers
16468,The Phantom Tollbooth,Norton Juster/Jules Feiffer,4.21,375806709,9780375806704,en-US,256,871,56,2000-05-09T00:00:00Z,Random House Books for Young Readers
16546,Pictures by J.R.R. Tolkien,J.R.R. Tolkien/Christopher Tolkien,4.47,395606489,9780395606483,eng,102,531,14,1992-10-01T00:00:00Z,Houghton Mifflin
16566,Selected Non-Fictions,Jorge Luis Borges/Suzanne Jill Levine/Esther Allen/Eliot Weinberger,4.43,140290117,9780140290110,eng,560,2059,90,2000-11-01T00:00:00Z,Penguin Books
16568,The Book of Imaginary Beings,Jorge Luis Borges/Margarita Guerrero/Peter SÃ­s/Andrew Hurley,4.09,143039938,9780143039938,eng,236,5007,238,2006-09-26T00:00:00Z,Penguin Books
16570,This Craft of Verse,Jorge Luis Borges/CÄƒlin-Andrei MihÄƒilescu,4.32,674008200,9780674008205,eng,160,811,70,2002-03-30T00:00:00Z,Harvard University Press
16575,Color Drawing: Design Drawing Skills and Techniques for Architects  Landscape Architects  and Interior Designers,Michael E. Doyle,4.26,471292451,9780471292456,eng,360,161,3,1999-06-30T00:00:00Z,Wiley
