bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
21425,3rd Degree,James Patterson/Andrew Gross/Carolyn McCormick,4.02,1586215981,9781586215989,eng,7,76,9,2004-03-01T00:00:00Z,Hachette Audio
21426,2nd Chance (Women's Murder Club #2),James Patterson/Melissa Leo/Jeremy Piven/Andrew Gross,4.04,1594831165,9781594831164,eng,5,28,4,2006-02-27T00:00:00Z,Little  Brown & Company
21430,The Big Bad Wolf,James Patterson/Peter J. Fernandez/Denis O'Hare,3.99,1586215809,9781586215804,eng,8,101,13,2003-11-01T00:00:00Z,Little  Brown & Company
21437,Pop Goes the Weasel,James Patterson/Roger Rees/Keith David,4,1594836116,9781594836114,en-GB,460,49,5,2006-11-13T00:00:00Z,Little  Brown & Company
21489,Hollywood Station (Hollywood Station  #1),Joseph Wambaugh,3.73,316066141,9780316066143,en-US,340,2104,220,2007-01-03T00:00:00Z,Little Brown and Company
21491,The Choirboys,Joseph Wambaugh,4.06,752851314,9780752851310,eng,368,4227,126,2002-04-18T00:00:00Z,Orion
21493,Fire Lover: A True Story,Joseph Wambaugh,3.72,006009527X,9780060095277,eng,352,840,113,2002-04-30T00:00:00Z,William Morrow
21494,Floaters,Joseph Wambaugh,3.52,553575953,9780553575958,eng,291,567,38,1997-03-03T00:00:00Z,Bantam
21495,The New Centurions,Joseph Wambaugh,3.94,440164176,9780440164173,eng,368,2180,66,1987-03-01T00:00:00Z,Dell
21498,The Black Marble,Joseph Wambaugh,3.83,440613965,9780440613961,en-US,416,936,45,1998-09-02T00:00:00Z,Dell
21505,The Secrets of Harry Bright,Joseph Wambaugh,3.76,722189141,9780722189146,eng,307,605,26,1987-05-07T00:00:00Z,Sphere
21508,Lines and Shadows,Joseph Wambaugh,3.8,553763253,9780553763256,en-US,416,680,43,1995-11-01T00:00:00Z,Bantam
21608,The Accidental Time Machine,Joe Haldeman,3.7,441014992,9780441014996,eng,278,6572,660,2007-08-07T00:00:00Z,Ace
21609,A Separate War and Other Stories,Joe Haldeman/Connie Willis,3.68,441014070,9780441014071,en-US,270,342,35,2006-08-01T00:00:00Z,Ace Books
21611,The Forever War (The Forever War  #1),Joe Haldeman,4.15,60510862,9780060510862,eng,278,108783,4005,2003-09-02T00:00:00Z,Voyager
21613,Worlds Enough and Time (Worlds #3),Joe Haldeman,3.7,688090257,9780688090258,eng,332,336,13,1992-05-01T00:00:00Z,William Morrow & Company
21615,The Coming,Joe Haldeman,3.09,441008763,9780441008766,eng,278,690,71,2001-11-01T00:00:00Z,Ace
21618,Forever Peace (The Forever War  #2),Joe Haldeman,3.74,441005667,9780441005666,eng,351,16338,422,1998-10-01T00:00:00Z,Ace Books
21621,Dealing in Futures,Joe Haldeman,3.73,451452585,9780451452580,en-US,352,193,12,1993-11-01T00:00:00Z,Roc
21624,Study War No More: A Selection of Alternatives,Joe Haldeman/William Nabors/Harry Harrison/Damon Knight/Harlan Ellison/Ben Bova/Poul Anderson/Isaac Asimov/Mack Reynolds/Alec Effinger,3.56,380405199,9780380405190,eng,323,97,2,1978-10-01T00:00:00Z,Avon
21629,Worlds Apart (Worlds 2),Joe Haldeman,3.69,380716828,9780380716821,eng,227,485,8,1992-06-28T00:00:00Z,Avon Books (AvoNova)
21703,The Best American Mystery Stories 2002,James Ellroy/Otto Penzler/John Biguenet/Michael Connelly/Thomas H. Cook/Sean Doolittle/Brendan DuBois/David Edgerley Gates/Joe Gores/James Grady/Clark Howard/Stuart M. Kaminsky/Joe R. Lansdale/Michael Malone/Annette Meyers/Joyce Carol Oates/Robert B. Parker/F.X. Toole/Daniel Waterman/Scott Wolven/Fred Melton,3.58,618258078,9780618258079,eng,1,0,0,2002-10-15T00:00:00Z,Mariner Books
21704,The Black Dahlia (L.A. Quartet  #1),James Ellroy,3.75,446698873,9780446698870,eng,348,70771,1815,2006-08-16T00:00:00Z,Mysterious Press
21767,Blood on the Moon (Lloyd Hopkins  #1),James Ellroy,3.44,140009528X,9781400095285,eng,272,1612,100,2005-05-10T00:00:00Z,Vintage
22095,Binary,John Lange,3.53,394479874,9780394479873,eng,213,94,10,1972-12-31T00:00:00Z,Alfred A. Knopf
22146,Prioritizing Web Usability,Jakob Nielsen/Hoa Loranger,3.94,321350316,9780321350312,en-US,406,599,16,2006-04-20T00:00:00Z,New Riders Publishing
22148,Homepage Usability: 50 Websites Deconstructed,Jakob Nielsen/Marie Tahir,3.74,073571102X,9780735711020,eng,336,341,12,2001-11-15T00:00:00Z,New Riders Publishing
22195,The Zero,Jess Walter,3.51,60898658,9780060898656,eng,336,1976,297,2006-08-29T00:00:00Z,Harper
22199,Year Zero,Jeff Long,3.6,1416534423,9781416534426,eng,416,2164,139,2006-07-01T00:00:00Z,Atria Books
22226,The Sultan's Bought Bride  (Princess Brides  #1),Jane Porter,3.74,037312418X,9780373124183,eng,192,224,20,2004-08-25T00:00:00Z,Harlequin Presents
22230,Stargirl (Stargirl  #1),Jerry Spinelli,3.76,440416779,9780440416777,eng,186,1969,252,2004-05-11T00:00:00Z,Laurel Leaf
22233,Love  Stargirl (Stargirl  #2),Jerry Spinelli,3.82,375813756,9780375813757,en-US,274,713,110,2007-08-14T00:00:00Z,Knopf Books for Young Readers
22472,Discourse on the Origin of Inequality,Jean-Jacques Rousseau,3.82,486434141,9780486434148,eng,73,9975,210,2004-06-04T00:00:00Z,Dover Publications
22478,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,4.25,618057072,9780618057078,eng,491,3473,426,2000-08-15T00:00:00Z,Mariner Books
22539,Hairstyles of the Damned,Joe Meno,3.72,188845170X,9781888451702,eng,270,5298,468,2004-09-01T00:00:00Z,Akashic Books/Punk Planet Books
22547,Tales from the Dark Tower,Joseph Vargo/Christine Filipak/Eric Muss-Barnes/Jalone J. Haessig/Joseph Iorillo/Robert Michaels/Russell Novotny/James Pipik,4.23,967575605,9780967575605,en-US,282,54,5,2003-10-01T00:00:00Z,Monolith Graphics
22562,Slim to None: A Journey Through the Wasteland of Anorexia Treatment,Jennifer Hendricks/Gordon Hendricks,3.63,71433716,9780071433716,eng,384,580,21,2004-02-04T00:00:00Z,McGraw-Hill Education
22616,The System of Objects,Jean Baudrillard/James Benedict,4.01,1844670538,9781844670536,eng,224,1002,27,2006-01-17T00:00:00Z,Verso
22618,The Intelligence of Evil or the Lucidity Pact,Jean Baudrillard/Chris     Turner,3.89,1845203348,9781845203344,eng,215,247,9,2005-12-01T00:00:00Z,Bloomsbury Academic
22623,Existentialism and Human Emotions,Jean-Paul Sartre,3.84,806509023,9780806509020,eng,96,4190,147,2000-12-01T00:00:00Z,Citadel
22624,Nausea,Jean-Paul Sartre/James  Wood/Robert Baldick,3.92,014118549X,9780141185491,eng,253,1590,140,2000-11-30T00:00:00Z,Penguin Books
22633,The Trial of Queen Caroline: The Scandalous Affair that Nearly Ended a Monarchy,Jane Robins,3.39,743255909,9780743255905,eng,384,52,8,2006-08-07T00:00:00Z,Free Press
22649,Bookends,Jane Green,3.72,767907817,9780767907811,eng,368,37153,822,2003-05-27T00:00:00Z,Broadway Books
22656,Jemima J.: For those who love Faking Friends and My Sweet Revenge by Jane Fallon,Jane Green,3.65,140276904,9780140276909,eng,450,683,66,1998-08-06T00:00:00Z,Penguin Books
22680,American Sphinx: The Character of Thomas Jefferson,Joseph J. Ellis,3.92,679764410,9780679764410,eng,440,20178,590,1998-04-07T00:00:00Z,Vintage
22686,The Other Woman,Jane Green,3.7,452287146,9780452287143,eng,389,29112,651,2006-06-06T00:00:00Z,Berkley
22914,The Annotated Brothers Grimm,Jacob Grimm/Wilhelm Grimm/Maria Tatar/A.S. Byatt/George Cruikshank/Paul Hey/Walter Crane/Warwick Goble/Kay Nielsen/Arthur Rackham,4.46,393058484,9780393058482,eng,462,3132,103,2004-09-17T00:00:00Z,W. W. Norton  Company
22915,The Complete Brothers Grimm Fairy Tales,Jacob Grimm/Wilhelm Grimm,4.3,517229250,9780517229255,en-US,680,4420,165,2006-10-03T00:00:00Z,Gramercy Books
22916,The Complete Fairy Tales of The Brothers Grimm,Jacob Grimm/Wilhelm Grimm/Jack D. Zipes/Johnny Gruelle,4.3,553382160,9780553382167,eng,762,877,55,2003-01-01T00:00:00Z,Bantam
22944,Drum Into Silence (Drums of Chaos  #3),Jo Clayton/Kevin Andrew Murphy,3.41,812551249,9780812551242,en-GB,399,1,0,2004-02-01T00:00:00Z,Tor Fantasy
22945,Dance Down the Stars (Duel of Sorcery: Dancer  #3),Jo Clayton,3.74,886776171,9780886776176,eng,368,35,0,1994-09-01T00:00:00Z,DAW
22947,Drum Calls (Drums of Chaos  #2),Jo Clayton,3.72,812551230,9780812551235,eng,341,29,1,1998-07-01T00:00:00Z,Tor Books
22948,Fire in the Sky (Diadem: Shadowsong  #1),Jo Clayton,3.87,886776503,9780886776503,eng,352,63,2,1995-05-01T00:00:00Z,DAW
22950,Quester's Endgame,Jo Clayton,3.98,886771382,9780886771386,eng,372,159,6,1986-07-01T00:00:00Z,DAW
22951,Shadowkill (Diadem: Shadith's Quest  #3),Jo Clayton/Jo Clayton,3.99,886774675,9780886774677,eng,400,68,1,1991-04-01T00:00:00Z,DAW
23158,The Age of Access: The New Culture of Hypercapitalism  Where All of Life Is a Paid-For Experience,Jeremy Rifkin/Ralph Fowler,3.82,1585420824,9781585420827,eng,320,228,12,2001-03-05T00:00:00Z,Tarcher
23236,Aphrodite's Passion (Superhero Central #2),Julie Kenner,3.62,505524740,9780505524744,eng,352,534,33,2002-04-01T00:00:00Z,Love Spell
23237,The Manolo Matrix (Codebreaker Trilogy #2),Julie Kenner,3.62,743496140,9780743496148,eng,352,651,34,2006-02-01T00:00:00Z,Downtown Press
23238,The Cat's Fancy,Julie Kenner,3.57,505523973,9780505523976,eng,391,244,27,2000-08-01T00:00:00Z,Love Spell
23239,Demons Are Forever (Demon-Hunting Soccer Mom  #3),Julie Kenner,3.89,425215385,9780425215388,eng,292,2368,162,2007-07-03T00:00:00Z,Berkley Publishing Group
23240,Aphrodite's Secret (Superhero Central #3),Julie Kenner,3.7,505525097,9780505525093,eng,369,410,20,2003-05-06T00:00:00Z,Love Spell
23242,The Good Ghouls' Guide to Getting Even (Beth Frasier #1),Julie Kenner,3.59,425213919,9780425213919,eng,256,901,73,2007-04-03T00:00:00Z,Berkley Trade
23243,Aphrodite's Flame (Superhero Central #4),Julie Kenner,3.67,505525755,9780505525758,eng,338,385,16,2004-08-01T00:00:00Z,Love Spell
23244,Carpe Demon (Demon-Hunting Soccer Mom  #1),Julie Kenner,3.64,515142212,9780515142211,eng,320,4811,585,2006-10-31T00:00:00Z,Jove
23290,Dubliners,James Joyce/Margot Norris/Hans Walter Gabler/Walter Hettche,3.85,393978516,9780393978513,eng,369,789,51,2006-02-01T00:00:00Z,W. W. Norton & Company
23292,Dubliners: Text  Criticism  and Notes,James Joyce/Robert Scholes/A. Walton Litz,3.85,140247742,9780140247749,eng,492,331,32,1996-08-01T00:00:00Z,Penguin Books
23293,Dubliners,James Joyce/Frank McCourt/Donal Donnelly/Ciaran Hinds/Colm Meaney/Malachy McCourt,3.85,60789565,9780060789565,eng,8,53,11,2005-05-10T00:00:00Z,Caedmon
23307,Ulysses S. Grant,Josiah Bunting/Arthur M. Schlesinger Jr.,3.89,805069496,9780805069495,eng,208,445,40,2004-09-08T00:00:00Z,Times Books
23438,Miracle at St. Anna,James   McBride,3.74,1573229717,9781573229715,en-US,336,2141,303,2003-01-07T00:00:00Z,Riverhead Books
23475,The Hip Chick's Guide to Macrobiotics: A Philosophy for Achieving a Radiant Mind and a Fabulous Body,Jessica Porter/Michio Kushi,3.69,1583332057,9781583332054,eng,289,424,53,2004-09-09T00:00:00Z,Avery Publishing Group
23492,The Dharma Bums,Jack Kerouac/Ann  Douglas,3.92,143039601,9780143039600,eng,187,2055,172,2007-04-05T00:00:00Z,Penguin Classics
23525,Norse Mythology: A Guide to the Gods  Heroes  Rituals  and Beliefs,John Lindow,4.11,195153820,9780195153828,eng,365,1107,33,2002-10-17T00:00:00Z,Oxford University Press  USA
23547,America (The Book): A Citizen's Guide to Democracy Inaction  (Teacher's Edition),Jon   Stewart/Scott C. Jacobson,4.02,446691860,9780446691864,en-GB,227,1827,116,2006-09-25T00:00:00Z,Warner Books
23581,"Still More George W. Bushisms: ""Neither in French nor in English nor in Mexican""",Jacob Weisberg/Al Franken,3.37,743251008,9780743251006,eng,96,56,11,2003-11-04T00:00:00Z,Fireside
23591,The Children of HÃºrin,J.R.R. Tolkien/Christopher Tolkien/Alan  Lee,3.97,618894640,9780618894642,eng,313,2681,225,2007-04-17T00:00:00Z,Houghton Mifflin Harcourt
23600,Sauron Defeated: The History of The Lord of the Rings  Part Four (The History of Middle-Earth  #9),J.R.R. Tolkien/Christopher Tolkien,4.01,395606497,9780395606490,eng,496,2572,41,1992-10-27T00:00:00Z,Houghton Mifflin Harcourt
23603,Tales from the Perilous Realm,J.R.R. Tolkien,4.08,7149123,9780007149124,eng,178,3242,162,2002-09-02T00:00:00Z,HarperCollins Publishers
23608,Tolkien: Man and Myth: A Literary Life,Joseph Pearce,4.05,898708257,9780898708257,eng,256,467,31,2001-12-01T00:00:00Z,Ignatius Press
23617,Roverandom,J.R.R. Tolkien/Christina Scull/Wayne G. Hammond,3.87,7149115,9780007149117,eng,116,8775,413,2002-09-02T00:00:00Z,HarperCollins Publishers
23625,The History of Middle-Earth Index (The History of Middle-Earth  #13),J.R.R. Tolkien/Christopher Tolkien,4.25,7137435,9780007137435,eng,484,51,3,2002-08-05T00:00:00Z,HarperCollins
23627,The Lost Road and Other Writings (The History of Middle-earth  #5),J.R.R. Tolkien/Christopher Tolkien,3.97,261102257,9780261102255,eng,455,97,10,2002-06-05T00:00:00Z,HarperCollins
23637,Tolkien's Modern Middle Ages,Jane Chance/Alfred Siewers,3.62,1403969736,9781403969736,eng,264,16,2,2005-11-19T00:00:00Z,Palgrave Macmillan
23653,The Hobbit  or  There and Back Again,J.R.R. Tolkien/Alan  Lee,4.27,026110330X,9780261103306,eng,289,559,55,1997-09-15T00:00:00Z,Houghton Mifflin Company
23859,Soldiers of Salamis,Javier Cercas/Anne McLean,3.81,1582344728,9781582344720,eng,213,429,71,2005-01-10T00:00:00Z,Bloomsbury USA
23929,Selected Letters  1940-1956,Jack Kerouac/Ann Charters,4.13,140234446,9780140234442,eng,656,804,21,1996-03-01T00:00:00Z,Penguin (Non-Classics)
23984,Life Amongst the Modocs,Joaquin Miller/Alan Rosenus/Malcolm Margolin,4.32,930588797,9780930588793,eng,456,19,6,1997-01-01T00:00:00Z,Urion Press
24010,"Laguna  I Love You: The Best of ""Our Town""",John Weld/Phil Interlandi,0,1564741575,9781564741578,eng,285,0,0,1996-03-01T00:00:00Z,Fithian Press
24183,Charlotte's Web: Wilbur Finds a Friend,Jennifer Frantz/E.B. White/Aleksey Ivanov/Olga Ivanov,4.13,60882816,9780060882815,eng,32,64,9,2006-10-31T00:00:00Z,HarperCollins
24188,Secrets of the Scorpion,Jed Carleton/Shawn Carman/Seth Mason/Robert    Lee/Travis Heerman/Aaron Medwin/Matthew S. Armstrong/D.J. Trindle/Cris Dornaus/Eric Steiger,3.68,1887953795,9781887953795,eng,96,44,0,2003-04-01T00:00:00Z,Alderac Entertainment Group (AEG)
24192,The Runaway Jury,John Grisham,3.98,385339690,9780385339698,eng,358,249884,1691,2006-04-25T00:00:00Z,Delta
24249,A Cavern of Black Ice (Sword of Shadows  #1),J.V. Jones,3.87,076534551X,9780765345516,eng,769,7919,163,2005-03-01T00:00:00Z,Tor Fantasy
24270,War Comes to Willy Freeman (Arabus Family Saga  #1),James Lincoln Collier/Christopher Collier,3.59,440495040,9780440495048,eng,192,258,53,1987-01-01T00:00:00Z,Yearling
24478,i am 8-bit: Art Inspired by Classic Videogames of the '80s,Jon M. Gibson/Chuck Klosterman,4.11,811853195,9780811853194,en-US,156,114,12,2006-03-30T00:00:00Z,Chronicle Books
24598,Juneau and Sauk Counties: 1850-2000 (Images of America: Wisconsin),Jacqueline Ann/Sheila Z.,2.67,738519383,9780738519388,eng,128,3,0,2002-03-05T00:00:00Z,Arcadia Publishing
24703,Racso and the Rats of NIMH (Rats of NIMH  #2),Jane Leslie Conly/Leonard B. Lubin,3.77,64402452,9780064402453,eng,288,3314,95,1988-09-01T00:00:00Z,HarperCollins
24704,R-T  Margaret  and the Rats of NIMH (Rats of NIMH  #3),Jane Leslie Conly/Leonard B. Lubin,3.54,64403874,9780064403870,eng,272,662,29,1991-09-30T00:00:00Z,HarperCollins
24749,American Writers  Supplement VIII,Jay Parini/August Wilson,0,684806371,9780684806372,eng,400,0,0,2001-05-01T00:00:00Z,Gale Cengage
24807,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order,John Hodgman,3.82,1594482225,9781594482229,eng,255,12002,741,2006-09-05T00:00:00Z,Penguin Books
24835,The Sot-Weed Factor,John Barth,4.09,1903809509,9781903809501,eng,756,5911,257,2005-03-01T00:00:00Z,Atlantic Books (UK)
24836,The Floating Opera and The End of the Road,John Barth,4.03,385240899,9780385240895,eng,442,1933,115,1997-03-11T00:00:00Z,Anchor Books
24840,Chimera,John Barth,3.73,618131701,9780618131709,en-US,308,1775,86,2001-11-20T00:00:00Z,Mariner Books
24842,Letters,John Barth,3.81,1564780619,9781564780614,eng,772,212,15,1994-10-01T00:00:00Z,Dalkey Archive Press
24920,The Discomfort Zone: A Personal History,Jonathan Franzen,3.4,374299196,9780374299194,eng,195,4760,532,2006-09-05T00:00:00Z,Farrar Straus Giroux
24922,A Confederacy of Dunces,John Kennedy Toole,3.89,140282688,9780140282689,eng,397,540,47,2003-02-26T00:00:00Z,Penguin Books  Limited (UK)
24923,A Confederacy of Dunces,John Kennedy Toole/Walker Percy,3.89,141182865,9780141182865,eng,338,1561,169,2000-03-30T00:00:00Z,Penguin Classics
25025,The Scotch-Irish: A Social History,James Graham Leyburn,3.97,807842591,9780807842591,eng,377,210,25,1989-08-30T00:00:00Z,University of North Carolina Press
25032,Classical Drawing Atelier: A Contemporary Guide to Traditional Studio Practice,Juliette Aristides,4.12,823006573,9780823006571,eng,160,3686,24,2006-11-01T00:00:00Z,Watson-Guptill
25033,Common Herbs for Natural Health,Juliette De Bairacli Levy/Heather  Wood,4.45,961462094,9780961462093,eng,223,113,7,1996-04-11T00:00:00Z,Ash Tree Publishing
25034,The Complete Herbal Handbook for the Dog and Cat,Juliette De Bairacli Levy,4.31,571161154,9780571161157,eng,368,106,7,1991-04-08T00:00:00Z,Faber  Faber
25041,The Case of the Snowboarding Superstar (Jigsaw Jones  #29),James Preller/R.W. Alley/Jamie  Smith,3.98,439793955,9780439793957,en-US,80,123,13,2006-01-01T00:00:00Z,Scholastic
25044,The Case Of The Kidnapped Candy (Jigsaw Jones Mystery #30),James Preller/R.W. Alley/Jamie  Smith,3.75,439896185,9780439896184,eng,80,104,6,2007-01-01T00:00:00Z,Scholastic
25045,The Case of the Marshmallow Monster (Jigsaw Jones  #11),James Preller/R.W. Alley,3.92,439184738,9780439184731,en-US,80,227,17,2001-03-01T00:00:00Z,Scholastic Paperbacks
25047,The Case of the Stinky Science Project (Jigsaw Jones  #9),James Preller/John Speirs/James Preller,3.83,439114284,9780439114288,en-US,80,162,11,2001-03-01T00:00:00Z,Scholastic Paperbacks
25048,The Case Of The Buried Treasure,James Preller/Jamie Smith/R.W. Alley,3.92,043930931X,9780439309318,eng,112,101,9,2002-01-01T00:00:00Z,Scholastic Paperbacks
25050,The Case of the Mummy Mystery (Jigsaw Jones  #6),James Preller/John Speirs/R.W. Alley,3.81,439080940,9780439080941,en-US,80,327,22,2001-03-01T00:00:00Z,Scholastic Paperbacks
25060,Brightness Falls,Jay McInerney,3.74,747553718,9780747553717,eng,432,46,0,2001-08-06T00:00:00Z,Bloomsbury
25074,How it Ended,Jay McInerney,3.49,747553564,9780747553564,eng,196,762,56,2009-08-06T00:00:00Z,Bloomsbury Publishing PLC
25078,Savage Inequalities: Children in America's Schools,Jonathan Kozol,4.25,60974990,9780060974992,eng,272,15923,666,1992-06-12T00:00:00Z,Harper Perennial
25109,Common Ground: A Turbulent Decade in the Lives of Three American Families,J. Anthony Lukas,4.28,394746163,9780394746166,eng,688,2061,194,1986-08-12T00:00:00Z,Vintage
25129,The Ecological Approach to Visual Perception,James J. Gibson,4.26,898599598,9780898599596,eng,348,139,12,1986-09-01T00:00:00Z,Psychology Press
25152,Uzumaki: Spiral into Horror  Vol. 1,Junji Ito/ä¼Šè—¤æ½¤äºŒ,4.32,1569317143,9781569317143,eng,208,12618,774,2001-10-06T00:00:00Z,Viz Media
25153,Uzumaki: Spiral into Horror  Vol. 2.,Junji Ito/ä¼Šè—¤æ½¤äºŒ,4.33,1591160332,9781591160335,eng,208,7275,286,2002-07-06T00:00:00Z,Viz Media
25154,Uzumaki: Spiral Into Horror  Vol. 3,Junji Ito/ä¼Šè—¤æ½¤äºŒ,4.27,1591160480,9781591160489,eng,250,6790,337,2002-10-06T00:00:00Z,Viz Media
25296,The Dark Mirror (The Bridei Chronicles  #1),Juliet Marillier,3.97,765348756,9780765348753,en-US,561,7525,376,2007-03-06T00:00:00Z,Tor Fantasy
25401,Maya,Jostein Gaarder/James Anderson,3.6,753811464,9780753811467,eng,352,3704,136,2011-05-10T00:00:00Z,Phoenix
25403,The Orange Girl,Jostein Gaarder/James Anderson,3.92,753819929,9780753819920,eng,151,12162,709,2005-07-06T00:00:00Z,Phoenix
25406,Sophie's World,Jostein Gaarder/Paulette MÃ¸ller,3.92,374530718,9780374530716,en-US,518,4399,515,2007-03-20T00:00:00Z,Farrar  Straus and Giroux
25407,That Same Flower: Floria Aemilia's Letter to St. Augustine,Jostein Gaarder/Anne   Born,3.67,374253846,9780374253844,eng,167,70,12,1998-02-28T00:00:00Z,Farrar Straus and Giroux
25431,Psychonavigation: Techniques for Travel Beyond Time,John Perkins,4.1,089281800X,9780892818006,eng,144,65,3,1999-09-01T00:00:00Z,Destiny Books
25433,The Stress-free Habit: Powerful Techniques for Health & Longevity from the Andes  Yucatan & the Far East,John Perkins,3.84,892812923,9780892812929,en-US,104,17,1,1989-05-01T00:00:00Z,Healing Arts Press
25435,Let Justice Roll Down,John M. Perkins/Shane Claiborne,4.35,830743073,9780830743070,eng,219,767,89,2006-12-06T00:00:00Z,Regal Books
25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,1419341049,9781419341045,eng,10,14,6,2005-11-01T00:00:00Z,Recorded Books
25457,The Little Baby Snoogle-Fleejer,Jimmy Carter/Amy Carter,3.17,812927311,9780812927313,eng,24,42,11,1995-11-21T00:00:00Z,Crown
25458,Keeping Faith: Memoirs of a President,Jimmy Carter,3.83,1557283303,9781557283306,en-US,640,247,13,1995-07-01T00:00:00Z,University of Arkansas Press
25463,The Essential John Nash,John F. Nash/Harold William Kuhn/Sylvia Nasar,3.89,691096104,9780691096100,eng,244,78,4,2007-03-18T00:00:00Z,Princeton University Press
25534,Faulkner: A Biography,Joseph Blotner,4.13,1578067324,9781578067329,eng,778,82,10,2005-05-04T00:00:00Z,University Press of Mississippi
25618,Six Degrees of Separation,John Guare,4,822210347,9780822210344,eng,74,242,14,1995-12-01T00:00:00Z,Dramatists Play Service
25807,The Postman Always Rings Twice,James M. Cain,3.8,752861743,9780752861746,eng,116,23157,1287,2010-09-09T00:00:00Z,Orion
25884,The Road to Jerusalem (The Knight Templar  #1),Jan Guillou/Anna Paterson,4,752848372,9780752848372,eng,320,4406,160,2002-12-05T00:00:00Z,Orion
26023,Bright Lights  Big Ass,Jen Lancaster,4.06,451221257,9780451221254,eng,380,28940,1632,2007-05-01T00:00:00Z,NAL
26175,To the Last Man: A Novel of the First World War,Jeff Shaara,4.22,345461363,9780345461360,eng,636,4809,315,2005-08-30T00:00:00Z,Ballantine Books
26226,The Rattle-Rat,Janwillem van de Wetering,3.97,1569471037,9781569471036,eng,293,174,8,2003-07-01T00:00:00Z,Soho Press
26229,Robert Van Gulik: His Life His Work,Janwillem van de Wetering/Arthur P. Yin,3.57,156947124X,9781569471241,eng,149,39,5,1998-07-01T00:00:00Z,Soho Press
26401,Primary English: Knowledge and Understanding,Jane Medwell/David Wray,3.87,1844450937,9781844450930,eng,218,1,0,2007-04-01T00:00:00Z,Learning Matters
26417,Anti-Semite and Jew: An Exploration of the Etiology of Hate,Jean-Paul Sartre/Michael Walzer/George J. Becker,3.8,805210474,9780805210477,eng,176,631,60,1995-04-25T00:00:00Z,Schocken
26451,Teaching Reading Comprehension to Students with Learning Difficulties,Janette K. Klingner/Sharon R. Vaughn/Alison Boardman,3.79,1593854463,9781593854461,eng,178,23,1,2007-04-12T00:00:00Z,The Guilford Press
26472,Isak Dinesen: The Life of a Storyteller,Judith Thurman,4.06,312135254,9780312135256,en-US,512,1041,53,1995-10-15T00:00:00Z,Picador
26525,Leadership Challenge,James M. Kouzes,4.05,787983500,9780787983505,eng,50,0,0,2004-12-01T00:00:00Z,Pfeiffer & Company
26738,President Dad  Volume 2,Ju-Yeon Rhim,3.49,1595322353,9781595322357,en-US,168,73,1,2005-03-08T00:00:00Z,TokyoPop
26800,C++ Programmer's Notebook,Jim Keogh/John Shapley Gray,3,130887013,9780130887016,eng,528,3,0,2001-08-16T00:00:00Z,Prentice Hall PTR
26999,Something Rotten (Thursday Next  #4),Jasper Fforde,4.16,014303541X,9780143035411,eng,385,27382,1138,2005-07-26T00:00:00Z,Penguin Books
27000,Lost in a Good Book (Thursday Next  #2),Jasper Fforde,4.14,142004030,9780142004036,eng,399,42454,2156,2004-02-04T00:00:00Z,Penguin Books
27001,The Well of Lost Plots (Thursday Next #3),Jasper Fforde,4.1,143034359,9780143034353,eng,375,31540,1434,2004-08-03T00:00:00Z,Penguin Books
27002,First Among Sequels (Thursday Next  #5),Jasper Fforde,4.02,670038717,9780670038718,eng,363,20630,1310,2007-07-24T00:00:00Z,Viking Adult
27003,The Eyre Affair (Thursday Next  #1),Jasper Fforde,3.91,142001805,9780142001806,eng,374,97343,8068,2003-02-25T00:00:00Z,Penguin Books
27005,The Eyre Affair (Thursday Next  #1),Jasper Fforde,3.91,034073356X,9780340733561,eng,373,3689,566,2001-07-19T00:00:00Z,Hodder and Stoughton
27059,Her Smoke Rose Up Forever,James Tiptree Jr.,4.21,1892391201,9781892391209,eng,508,3190,325,2004-11-01T00:00:00Z,Tachyon Publications
27066,The Starry Rift,James Tiptree Jr.,3.81,312890214,9780312890216,eng,250,232,25,1994-09-01T00:00:00Z,Orb Books
27126,Bitter Is the New Black: Confessions of a Condescending  Egomaniacal  Self-Centered Smartass  Or  Why You Should Never Carry A Prada Bag to the Unemployment Office,Jen Lancaster,3.9,451217608,9780451217608,eng,400,44607,4114,2006-03-07T00:00:00Z,NAL
27323,Hiroshima,John Hersey,3.97,679721037,9780679721031,eng,152,52567,2358,1989-03-04T00:00:00Z,Vintage
27326,The Wall,John Hersey,4.28,394756967,9780394756967,eng,640,1829,57,1988-03-12T00:00:00Z,Vintage Books
27356,Black Meets White,Justine Korman Fontes/Geoff Waring,3.5,763619337,9780763619336,en-US,24,50,11,2005-07-12T00:00:00Z,Candlewick Press
27397,A Civil Action,Jonathan Harr,3.97,679772677,9780679772675,eng,512,13628,754,1996-08-27T00:00:00Z,Vintage
27398,The Lost Painting,Jonathan Harr,3.74,375759867,9780375759864,en-US,320,24619,765,2006-11-07T00:00:00Z,Random House Trade Paperbacks
27399,The Lost Painting,Jonathan Harr,3.74,375431535,9780375431531,eng,368,5,0,2005-11-01T00:00:00Z,Random House Large Print
